transaction_id,transaction_date,customer_id,state,age_group,customer_segment,risk_tier,merchant_category,payment_channel,payment_method,device_type,transaction_amount,fee_amount,transaction_status,failure_reason,risk_score,risk_flag
TXN0006418,2025-03-20,CUST00193,GA,45-54,Small Business,Low,Retail,Mobile App,Credit Card,iOS,131.24,2.89,Completed,None,11,Low Risk
TXN0006419,2025-01-27,CUST00126,IL,25-34,Standard,Low,Entertainment,API,Credit Card,API,169.52,0.0,Failed,Insufficient Funds,34,Low Risk
TXN0006420,2025-02-13,CUST00283,OH,45-54,Premium,Low,Grocery,Web,Credit Card,Android,117.41,2.58,Completed,None,11,Low Risk
TXN0006421,2025-03-06,CUST00103,OH,25-34,Standard,Medium,Healthcare,Web,Wallet Balance,Android,201.4,0.81,Completed,None,15,Low Risk
TXN0006422,2025-02-23,CUST00377,PA,35-44,Premium,Low,Utilities,Web,Debit Card,iOS,24.45,0.29,Completed,None,4,Low Risk
TXN0006423,2025-05-11,CUST00617,IL,45-54,Standard,Low,Healthcare,Mobile App,Debit Card,Desktop,128.83,1.55,Completed,None,5,Low Risk
TXN0006424,2025-06-02,CUST00554,GA,35-44,Small Business,Medium,Digital Services,API,Debit Card,Android,35.93,0.43,Completed,None,29,Low Risk
TXN0006425,2025-04-21,CUST00335,AZ,55+,Standard,Low,Utilities,Mobile App,Debit Card,Desktop,243.35,2.92,Completed,None,6,Low Risk
TXN0006426,2025-02-23,CUST00205,FL,55+,Premium,Low,Restaurants,API,Debit Card,iOS,30.46,0.37,Completed,None,23,Low Risk
TXN0006427,2025-05-17,CUST00221,WA,45-54,Premium,Low,Restaurants,Mobile App,Wallet Balance,Android,40.18,0.16,Completed,None,3,Low Risk
TXN0006428,2025-02-23,CUST00569,NY,25-34,Standard,Low,Utilities,Mobile App,ACH,iOS,156.66,0.94,Completed,None,11,Low Risk
TXN0006429,2025-04-12,CUST00457,MA,55+,Premium,Low,Money Transfer,Mobile App,Debit Card,API,538.93,6.47,Completed,None,50,Medium Risk
TXN0006430,2025-06-03,CUST00450,WA,45-54,Standard,Medium,Grocery,API,Credit Card,POS,162.37,3.57,Completed,None,34,Low Risk
TXN0006431,2025-05-08,CUST00190,VA,45-54,Standard,Low,Digital Services,Mobile App,Credit Card,Desktop,135.62,2.98,Completed,None,5,Low Risk
TXN0006432,2025-03-31,CUST00390,VA,35-44,Standard,Low,Subscription,Card Terminal,ACH,Android,133.1,0.8,Completed,None,9,Low Risk
TXN0006433,2025-05-08,CUST00161,NY,25-34,Standard,Low,Travel,Web,ACH,iOS,515.79,3.09,Completed,None,25,Low Risk
TXN0006434,2025-03-24,CUST00140,VA,55+,Premium,Low,Grocery,Mobile App,Debit Card,Desktop,108.79,1.31,Completed,None,13,Low Risk
TXN0006435,2025-03-13,CUST00146,PA,45-54,Premium,Low,Money Transfer,Mobile App,Debit Card,Android,256.4,3.08,Completed,None,19,Low Risk
TXN0006436,2025-03-26,CUST00223,IL,55+,Standard,Low,Travel,Mobile App,Debit Card,iOS,568.58,6.82,Completed,None,40,Medium Risk
TXN0006437,2025-06-08,CUST00465,NJ,35-44,Premium,Low,Digital Services,API,Credit Card,Desktop,55.91,1.23,Completed,None,22,Low Risk
TXN0006438,2025-04-15,CUST00504,OH,18-24,Standard,Low,Entertainment,Web,Credit Card,iOS,46.2,1.02,Completed,None,5,Low Risk
TXN0006439,2025-05-10,CUST00641,WA,55+,Standard,Medium,Digital Services,Web,Debit Card,iOS,73.1,0.88,Completed,None,15,Low Risk
TXN0006440,2025-06-11,CUST00282,GA,35-44,Premium,Low,Restaurants,Mobile App,Credit Card,iOS,86.39,1.9,Completed,None,5,Low Risk
TXN0006441,2025-02-27,CUST00312,AZ,35-44,Standard,Low,Retail,Mobile App,ACH,Desktop,112.53,0.68,Completed,None,12,Low Risk
TXN0006442,2025-02-04,CUST00313,VA,35-44,Standard,Low,Money Transfer,Mobile App,Debit Card,Desktop,186.36,2.24,Completed,None,24,Low Risk
TXN0006443,2025-05-11,CUST00387,FL,35-44,Standard,Low,Retail,Web,Credit Card,iOS,74.29,1.63,Completed,None,4,Low Risk
TXN0006444,2025-06-22,CUST00088,AZ,18-24,Standard,Low,Retail,Mobile App,Debit Card,Desktop,35.93,0.43,Completed,None,10,Low Risk
TXN0006445,2025-02-27,CUST00229,NY,25-34,Small Business,Medium,Money Transfer,Card Terminal,Debit Card,Android,104.42,1.25,Completed,None,32,Low Risk
TXN0006446,2025-04-21,CUST00383,NC,25-34,Standard,Low,Retail,Mobile App,Debit Card,Desktop,87.12,1.05,Completed,None,10,Low Risk
TXN0006447,2025-02-06,CUST00193,GA,45-54,Small Business,Low,Grocery,Web,Credit Card,iOS,31.82,0.7,Completed,None,0,Low Risk
TXN0006448,2025-05-27,CUST00405,GA,25-34,Standard,Low,Restaurants,Mobile App,Debit Card,Android,42.41,0.51,Completed,None,14,Low Risk
TXN0006449,2025-03-05,CUST00440,AZ,45-54,Standard,Low,Healthcare,Mobile App,Debit Card,Android,312.93,3.76,Completed,None,13,Low Risk
TXN0006450,2025-01-07,CUST00037,TX,55+,Standard,Low,Retail,Web,Debit Card,POS,135.71,1.63,Completed,None,0,Low Risk
TXN0006451,2025-03-14,CUST00047,VA,18-24,Standard,Low,Restaurants,API,Credit Card,Android,21.3,0.47,Completed,None,24,Low Risk
TXN0006452,2025-06-16,CUST00199,NY,45-54,Standard,Medium,Subscription,Mobile App,ACH,Android,96.12,0.58,Completed,None,21,Low Risk
TXN0006453,2025-03-09,CUST00126,IL,25-34,Standard,Low,Money Transfer,Card Terminal,Debit Card,Desktop,137.72,1.65,Completed,None,15,Low Risk
TXN0006454,2025-03-18,CUST00246,CO,55+,Standard,Low,Utilities,Web,Wallet Balance,Desktop,68.32,0.27,Completed,None,5,Low Risk
TXN0006455,2025-05-20,CUST00309,NC,25-34,Standard,Low,Restaurants,Card Terminal,Debit Card,Android,123.9,1.49,Completed,None,14,Low Risk
TXN0006456,2025-02-14,CUST00280,FL,35-44,Standard,Low,Digital Services,Mobile App,Debit Card,iOS,118.82,1.43,Completed,None,3,Low Risk
TXN0006457,2025-06-05,CUST00578,IL,35-44,Standard,Medium,Grocery,Mobile App,Debit Card,Android,22.13,0.27,Completed,None,15,Low Risk
TXN0006458,2025-04-24,CUST00569,NY,25-34,Standard,Low,Entertainment,Web,Debit Card,POS,139.07,1.67,Completed,None,12,Low Risk
TXN0006459,2025-01-24,CUST00627,VA,45-54,Standard,Medium,Money Transfer,Mobile App,Debit Card,iOS,194.28,2.33,Completed,None,33,Low Risk
TXN0006460,2025-02-13,CUST00617,IL,45-54,Standard,Low,Entertainment,Mobile App,ACH,iOS,37.16,0.22,Completed,None,10,Low Risk
TXN0006461,2025-04-03,CUST00593,MA,45-54,Standard,Low,Retail,Mobile App,Wallet Balance,Android,118.44,0.47,Completed,None,13,Low Risk
TXN0006462,2025-05-30,CUST00127,GA,18-24,Small Business,High,Restaurants,Mobile App,Debit Card,Android,34.64,0.42,Completed,None,46,Medium Risk
TXN0006463,2025-04-10,CUST00349,NJ,35-44,Standard,Low,Retail,Web,Debit Card,iOS,95.69,1.15,Completed,None,5,Low Risk
TXN0006464,2025-05-08,CUST00007,NY,18-24,Standard,Medium,Travel,Mobile App,Debit Card,iOS,375.17,4.5,Completed,None,19,Low Risk
TXN0006465,2025-01-07,CUST00113,PA,55+,Standard,Medium,Money Transfer,API,Debit Card,API,354.88,4.26,Completed,None,52,Medium Risk
TXN0006466,2025-05-30,CUST00376,FL,45-54,Standard,Low,Grocery,Card Terminal,Credit Card,Desktop,52.88,1.16,Completed,None,6,Low Risk
TXN0006467,2025-05-24,CUST00082,OH,25-34,Premium,High,Digital Services,Web,Credit Card,iOS,192.1,4.23,Completed,None,43,Medium Risk
TXN0006468,2025-06-01,CUST00561,CA,45-54,Standard,Medium,Restaurants,Mobile App,Credit Card,Android,13.24,0.29,Completed,None,30,Low Risk
TXN0006469,2025-01-01,CUST00162,MA,55+,Standard,Low,Grocery,Web,Credit Card,Android,85.74,1.89,Completed,None,2,Low Risk
TXN0006470,2025-01-31,CUST00139,NC,25-34,Small Business,Low,Healthcare,Mobile App,Credit Card,iOS,99.13,2.18,Completed,None,5,Low Risk
TXN0006471,2025-02-23,CUST00360,GA,55+,Standard,Medium,Utilities,Mobile App,Debit Card,iOS,43.61,0.52,Completed,None,15,Low Risk
TXN0006472,2025-06-21,CUST00345,GA,25-34,Standard,Low,Retail,API,Debit Card,Android,92.38,1.11,Completed,None,23,Low Risk
TXN0006473,2025-03-03,CUST00509,IL,55+,Small Business,Low,Utilities,Web,ACH,Android,208.2,0.0,Failed,Card Declined,22,Low Risk
TXN0006474,2025-02-19,CUST00425,GA,25-34,Standard,Low,Restaurants,Mobile App,ACH,Desktop,131.56,0.79,Completed,None,5,Low Risk
TXN0006475,2025-01-14,CUST00278,GA,35-44,Standard,High,Digital Services,Web,Credit Card,Desktop,85.73,1.89,Completed,None,38,Low Risk
TXN0006476,2025-06-04,CUST00533,AZ,18-24,Small Business,Low,Retail,API,ACH,iOS,78.26,0.47,Completed,None,21,Low Risk
TXN0006477,2025-05-02,CUST00190,VA,45-54,Standard,Low,Grocery,API,ACH,API,67.94,0.41,Completed,None,20,Low Risk
TXN0006478,2025-06-09,CUST00290,OH,55+,Standard,Medium,Retail,Mobile App,ACH,Android,99.38,0.6,Completed,None,20,Low Risk
TXN0006479,2025-02-04,CUST00047,VA,18-24,Standard,Low,Digital Services,Mobile App,Debit Card,iOS,91.09,1.09,Completed,None,7,Low Risk
TXN0006480,2025-06-10,CUST00374,NY,45-54,Premium,Medium,Entertainment,Mobile App,Credit Card,iOS,54.1,1.19,Completed,None,22,Low Risk
TXN0006481,2025-01-16,CUST00414,AZ,35-44,Premium,Low,Entertainment,Web,Credit Card,iOS,43.73,0.96,Completed,None,2,Low Risk
TXN0006482,2025-05-08,CUST00102,VA,25-34,Standard,Low,Utilities,Mobile App,Debit Card,iOS,107.78,1.29,Completed,None,5,Low Risk
TXN0006483,2025-02-11,CUST00592,OH,55+,Standard,Low,Grocery,Web,Debit Card,iOS,167.87,2.01,Completed,None,15,Low Risk
TXN0006484,2025-06-07,CUST00375,FL,35-44,Small Business,Low,Travel,Mobile App,Debit Card,iOS,202.82,2.43,Completed,None,14,Low Risk
TXN0006485,2025-01-03,CUST00473,MA,35-44,Standard,High,Restaurants,Mobile App,Debit Card,iOS,87.07,1.04,Completed,None,39,Low Risk
TXN0006486,2025-03-10,CUST00182,NY,55+,Standard,Low,Grocery,API,Credit Card,Android,31.5,0.69,Completed,None,20,Low Risk
TXN0006487,2025-06-20,CUST00479,PA,25-34,Standard,High,Entertainment,Mobile App,ACH,iOS,50.09,0.3,Completed,None,42,Medium Risk
TXN0006488,2025-03-27,CUST00131,FL,18-24,Premium,Medium,Grocery,API,Debit Card,iOS,57.18,0.69,Completed,None,37,Low Risk
TXN0006489,2025-05-19,CUST00011,VA,25-34,Standard,Low,Money Transfer,Card Terminal,ACH,Android,393.85,0.0,Failed,Insufficient Funds,37,Low Risk
TXN0006490,2025-05-15,CUST00487,MA,45-54,Premium,Low,Digital Services,Card Terminal,Wallet Balance,iOS,41.1,0.16,Completed,None,8,Low Risk
TXN0006491,2025-06-02,CUST00290,OH,55+,Standard,Medium,Travel,Mobile App,Credit Card,iOS,48.26,1.06,Completed,None,16,Low Risk
TXN0006492,2025-03-15,CUST00469,FL,25-34,Standard,Low,Retail,API,Debit Card,iOS,195.83,2.35,Completed,None,21,Low Risk
TXN0006493,2025-04-16,CUST00328,GA,45-54,Premium,Low,Utilities,Mobile App,Debit Card,iOS,118.56,1.42,Completed,None,3,Low Risk
TXN0006494,2025-03-14,CUST00573,NC,45-54,Small Business,Low,Digital Services,Mobile App,Credit Card,Android,33.49,0.74,Completed,None,2,Low Risk
TXN0006495,2025-03-16,CUST00538,FL,55+,Standard,Low,Healthcare,Mobile App,Debit Card,POS,40.76,0.49,Completed,None,12,Low Risk
TXN0006496,2025-03-18,CUST00115,PA,45-54,Premium,Medium,Digital Services,API,ACH,Android,129.48,0.78,Completed,None,33,Low Risk
TXN0006497,2025-03-02,CUST00341,GA,45-54,Standard,Low,Subscription,Mobile App,Credit Card,iOS,47.86,1.05,Completed,None,3,Low Risk
TXN0006498,2025-02-27,CUST00024,CA,25-34,Premium,Medium,Healthcare,Web,Credit Card,Android,122.6,2.7,Completed,None,22,Low Risk
TXN0006499,2025-06-07,CUST00213,GA,45-54,Premium,Low,Utilities,Mobile App,ACH,iOS,105.82,0.63,Completed,None,14,Low Risk
TXN0006500,2025-02-01,CUST00115,PA,45-54,Premium,Medium,Subscription,Mobile App,Debit Card,iOS,62.0,0.74,Completed,None,25,Low Risk
TXN0006501,2025-01-01,CUST00341,GA,45-54,Standard,Low,Restaurants,API,Credit Card,iOS,94.66,2.08,Completed,None,19,Low Risk
TXN0006502,2025-05-02,CUST00054,IL,35-44,Standard,Low,Grocery,Mobile App,ACH,Android,45.27,0.27,Completed,None,14,Low Risk
TXN0006503,2025-03-18,CUST00145,GA,35-44,Standard,Low,Money Transfer,Web,Debit Card,Desktop,370.5,4.45,Completed,None,16,Low Risk
TXN0006504,2025-04-20,CUST00347,IL,55+,Small Business,Low,Utilities,Mobile App,Wallet Balance,Android,93.25,0.37,Completed,None,15,Low Risk
TXN0006505,2025-04-27,CUST00060,TX,45-54,Standard,Low,Utilities,Card Terminal,Debit Card,API,268.94,3.23,Completed,None,6,Low Risk
TXN0006506,2025-06-13,CUST00305,FL,35-44,Standard,Low,Retail,Mobile App,Wallet Balance,POS,39.22,0.16,Completed,None,13,Low Risk
TXN0006507,2025-02-27,CUST00147,WA,25-34,Premium,Low,Utilities,Mobile App,Credit Card,Desktop,27.78,0.61,Completed,None,11,Low Risk
TXN0006508,2025-01-26,CUST00187,NC,45-54,Standard,Low,Healthcare,Web,Debit Card,Android,62.53,0.75,Completed,None,2,Low Risk
TXN0006509,2025-05-16,CUST00095,VA,25-34,Premium,Medium,Grocery,Mobile App,Wallet Balance,Android,42.58,0.17,Completed,None,18,Low Risk
TXN0006510,2025-05-08,CUST00641,WA,55+,Standard,Medium,Entertainment,Web,Debit Card,iOS,104.95,1.26,Completed,None,28,Low Risk
TXN0006511,2025-03-07,CUST00419,CA,45-54,Premium,Low,Utilities,Web,Credit Card,Android,48.46,1.07,Completed,None,10,Low Risk
TXN0006512,2025-02-18,CUST00117,NY,35-44,Standard,Low,Entertainment,Mobile App,Debit Card,Android,101.87,1.22,Completed,None,14,Low Risk
TXN0006513,2025-02-02,CUST00576,WA,35-44,Standard,High,Restaurants,Mobile App,ACH,POS,119.96,0.72,Completed,None,41,Medium Risk
TXN0006514,2025-02-17,CUST00051,NY,18-24,Premium,Medium,Digital Services,Mobile App,Debit Card,Android,82.64,0.99,Completed,None,16,Low Risk
TXN0006515,2025-01-07,CUST00227,NC,35-44,Standard,Low,Restaurants,Mobile App,ACH,Desktop,76.15,0.46,Completed,None,12,Low Risk
TXN0006516,2025-02-19,CUST00130,OH,45-54,Standard,Low,Utilities,Mobile App,Debit Card,Android,51.2,0.61,Completed,None,15,Low Risk
TXN0006517,2025-02-13,CUST00576,WA,35-44,Standard,High,Digital Services,Mobile App,Debit Card,Android,5.0,0.0,Failed,Card Declined,59,Medium Risk
TXN0006518,2025-01-22,CUST00609,CO,55+,Premium,Medium,Money Transfer,Mobile App,Credit Card,Desktop,471.56,10.37,Completed,None,43,Medium Risk
TXN0006519,2025-06-03,CUST00137,CA,35-44,Premium,Medium,Subscription,Mobile App,Debit Card,iOS,52.74,0.63,Completed,None,20,Low Risk
TXN0006520,2025-05-01,CUST00257,CA,55+,Premium,Low,Healthcare,Card Terminal,Debit Card,Android,10.68,0.13,Completed,None,1,Low Risk
TXN0006521,2025-04-23,CUST00301,NC,45-54,Premium,Low,Travel,Web,ACH,Android,427.43,2.56,Completed,None,6,Low Risk
TXN0006522,2025-01-22,CUST00504,OH,18-24,Standard,Low,Grocery,API,Credit Card,Android,141.03,3.1,Completed,None,23,Low Risk
TXN0006523,2025-04-14,CUST00480,IL,55+,Premium,Low,Digital Services,Card Terminal,Wallet Balance,POS,32.36,0.13,Completed,None,11,Low Risk
TXN0006524,2025-03-12,CUST00592,OH,55+,Standard,Low,Digital Services,Mobile App,Debit Card,Android,109.8,1.32,Completed,None,4,Low Risk
TXN0006525,2025-02-26,CUST00057,NJ,35-44,Standard,Low,Grocery,Mobile App,ACH,Android,20.96,0.0,Failed,Insufficient Funds,26,Low Risk
TXN0006526,2025-04-09,CUST00422,PA,55+,Standard,Low,Money Transfer,API,Debit Card,POS,518.35,6.22,Completed,None,65,Medium Risk
TXN0006527,2025-06-14,CUST00119,CA,25-34,Standard,Low,Utilities,Mobile App,ACH,API,159.67,0.96,Completed,None,2,Low Risk
TXN0006528,2025-06-27,CUST00264,PA,35-44,Standard,Low,Retail,API,Debit Card,iOS,66.3,0.8,Completed,None,11,Low Risk
TXN0006529,2025-02-15,CUST00214,VA,25-34,Premium,Low,Grocery,Web,Debit Card,iOS,68.61,0.82,Completed,None,15,Low Risk
TXN0006530,2025-02-04,CUST00233,FL,25-34,Standard,Medium,Digital Services,Mobile App,Debit Card,Android,51.26,0.62,Completed,None,21,Low Risk
TXN0006531,2025-01-23,CUST00632,CO,18-24,Small Business,Medium,Grocery,Mobile App,Debit Card,iOS,245.59,2.95,Completed,None,29,Low Risk
TXN0006532,2025-06-22,CUST00112,GA,55+,Standard,Low,Digital Services,Web,Debit Card,Android,111.66,1.34,Completed,None,4,Low Risk
TXN0006533,2025-05-28,CUST00193,GA,45-54,Small Business,Low,Utilities,Mobile App,ACH,Android,97.32,0.58,Completed,None,8,Low Risk
TXN0006534,2025-05-07,CUST00481,AZ,25-34,Premium,Medium,Digital Services,API,Credit Card,iOS,150.02,3.3,Completed,None,26,Low Risk
TXN0006535,2025-02-22,CUST00111,AZ,18-24,Standard,Low,Travel,Mobile App,Wallet Balance,POS,336.47,1.35,Completed,None,5,Low Risk
TXN0006536,2025-02-22,CUST00438,OH,55+,Standard,High,Travel,Card Terminal,Debit Card,Android,183.24,2.2,Completed,None,39,Low Risk
TXN0006537,2025-02-12,CUST00052,NY,25-34,Small Business,Medium,Travel,Web,Debit Card,Android,535.72,6.43,Completed,None,40,Medium Risk
TXN0006538,2025-03-13,CUST00618,OH,25-34,Standard,Low,Entertainment,Card Terminal,Debit Card,iOS,27.18,0.33,Completed,None,5,Low Risk
TXN0006539,2025-06-27,CUST00370,WA,18-24,Premium,Low,Grocery,Web,Credit Card,API,54.19,1.19,Completed,None,9,Low Risk
TXN0006540,2025-06-04,CUST00318,TX,35-44,Small Business,Low,Travel,Mobile App,Debit Card,Android,149.23,1.79,Completed,None,12,Low Risk
TXN0006541,2025-01-11,CUST00588,NC,18-24,Premium,Low,Restaurants,Mobile App,ACH,Desktop,40.44,0.24,Completed,None,7,Low Risk
TXN0006542,2025-01-18,CUST00364,WA,55+,Premium,Low,Grocery,Mobile App,Debit Card,Desktop,83.8,1.01,Completed,None,11,Low Risk
TXN0006543,2025-02-17,CUST00493,NJ,45-54,Premium,Medium,Money Transfer,Mobile App,ACH,Desktop,144.92,0.87,Completed,None,38,Low Risk
TXN0006544,2025-02-16,CUST00445,GA,45-54,Standard,Low,Digital Services,Mobile App,Debit Card,Desktop,94.38,1.13,Completed,None,14,Low Risk
TXN0006545,2025-06-06,CUST00285,NJ,35-44,Standard,Low,Subscription,Mobile App,Credit Card,Desktop,33.6,0.0,Failed,Account Verification Failed,27,Low Risk
TXN0006546,2025-03-28,CUST00121,CO,55+,Standard,Low,Retail,Web,ACH,API,95.21,0.57,Completed,None,7,Low Risk
TXN0006547,2025-04-20,CUST00390,VA,35-44,Standard,Low,Digital Services,Mobile App,Credit Card,Android,95.63,2.1,Completed,None,15,Low Risk
TXN0006548,2025-03-08,CUST00058,CO,55+,Standard,Low,Grocery,Web,Wallet Balance,Android,99.51,0.4,Completed,None,1,Low Risk
TXN0006549,2025-03-19,CUST00437,VA,18-24,Premium,Medium,Utilities,Web,ACH,iOS,102.83,0.62,Completed,None,30,Low Risk
TXN0006550,2025-06-22,CUST00370,WA,18-24,Premium,Low,Retail,Mobile App,Credit Card,POS,155.1,3.41,Completed,None,13,Low Risk
TXN0006551,2025-05-04,CUST00580,NJ,45-54,Premium,Low,Money Transfer,API,Debit Card,Desktop,455.25,5.46,Completed,None,25,Low Risk
TXN0006552,2025-05-20,CUST00400,CA,45-54,Standard,Medium,Money Transfer,Card Terminal,Credit Card,Desktop,719.99,15.84,Completed,None,63,Medium Risk
TXN0006553,2025-04-06,CUST00284,NC,55+,Small Business,Medium,Grocery,API,ACH,POS,59.27,0.36,Completed,None,30,Low Risk
TXN0006554,2025-03-14,CUST00490,NC,18-24,Premium,Medium,Travel,Mobile App,ACH,Android,511.26,3.07,Completed,None,54,Medium Risk
TXN0006555,2025-03-28,CUST00274,IL,18-24,Standard,Low,Utilities,Mobile App,Debit Card,POS,95.05,1.14,Completed,None,11,Low Risk
TXN0006556,2025-06-06,CUST00408,MA,55+,Premium,Low,Restaurants,Mobile App,Debit Card,Desktop,89.8,1.08,Completed,None,11,Low Risk
TXN0006557,2025-04-26,CUST00641,WA,55+,Standard,Medium,Grocery,Mobile App,Debit Card,Android,36.1,0.43,Completed,None,17,Low Risk
TXN0006558,2025-02-26,CUST00422,PA,55+,Standard,Low,Restaurants,Mobile App,Debit Card,Desktop,93.8,1.13,Completed,None,3,Low Risk
TXN0006559,2025-06-09,CUST00638,MA,18-24,Small Business,Low,Subscription,Mobile App,Credit Card,API,32.47,0.71,Completed,None,1,Low Risk
TXN0006560,2025-02-24,CUST00485,AZ,55+,Standard,Low,Travel,Mobile App,Wallet Balance,Android,341.68,1.37,Completed,None,7,Low Risk
TXN0006561,2025-02-09,CUST00493,NJ,45-54,Premium,Medium,Restaurants,API,ACH,POS,60.6,0.36,Completed,None,27,Low Risk
TXN0006562,2025-01-24,CUST00629,FL,55+,Standard,Low,Retail,API,ACH,Desktop,86.08,0.52,Completed,None,25,Low Risk
TXN0006563,2025-01-08,CUST00349,NJ,35-44,Standard,Low,Restaurants,Mobile App,Debit Card,Desktop,5.0,0.06,Completed,None,14,Low Risk
TXN0006564,2025-05-02,CUST00055,NJ,55+,Premium,Low,Entertainment,Mobile App,Debit Card,Android,5.0,0.06,Completed,None,4,Low Risk
TXN0006565,2025-04-25,CUST00599,CA,35-44,Standard,Low,Digital Services,Mobile App,Debit Card,POS,57.88,0.69,Completed,None,0,Low Risk
TXN0006566,2025-04-13,CUST00198,GA,45-54,Standard,Low,Restaurants,Card Terminal,ACH,Android,8.1,0.0,Failed,Card Declined,34,Low Risk
TXN0006567,2025-01-15,CUST00484,GA,25-34,Standard,Low,Grocery,Mobile App,Debit Card,Android,296.97,3.56,Completed,None,12,Low Risk
TXN0006568,2025-01-19,CUST00249,NY,25-34,Standard,Low,Retail,Mobile App,Debit Card,POS,118.59,1.42,Completed,None,14,Low Risk
TXN0006569,2025-01-11,CUST00634,TX,45-54,Standard,Low,Grocery,Mobile App,Debit Card,iOS,97.34,1.17,Completed,None,4,Low Risk
TXN0006570,2025-02-03,CUST00087,TX,18-24,Premium,Medium,Healthcare,Mobile App,Debit Card,Desktop,72.31,0.87,Completed,None,16,Low Risk
TXN0006571,2025-03-23,CUST00472,NY,25-34,Standard,Low,Grocery,Web,Debit Card,API,22.25,0.27,Completed,None,2,Low Risk
TXN0006572,2025-04-07,CUST00575,NJ,25-34,Standard,Low,Retail,API,ACH,iOS,53.71,0.32,Completed,None,24,Low Risk
TXN0006573,2025-04-22,CUST00028,IL,25-34,Standard,Low,Restaurants,Card Terminal,ACH,iOS,37.82,0.23,Completed,None,9,Low Risk
TXN0006574,2025-06-07,CUST00107,PA,45-54,Standard,Medium,Digital Services,Mobile App,ACH,Desktop,62.49,0.37,Completed,None,20,Low Risk
TXN0006575,2025-05-24,CUST00458,IL,35-44,Standard,Low,Grocery,Mobile App,Debit Card,Android,76.99,0.92,Completed,None,10,Low Risk
TXN0006576,2025-05-10,CUST00221,WA,45-54,Premium,Low,Restaurants,Mobile App,Credit Card,iOS,110.64,2.43,Completed,None,15,Low Risk
TXN0006577,2025-01-06,CUST00083,WA,45-54,Standard,Medium,Money Transfer,Mobile App,Debit Card,POS,542.01,6.5,Completed,None,67,Medium Risk
TXN0006578,2025-03-22,CUST00514,GA,55+,Standard,High,Digital Services,Card Terminal,ACH,POS,40.1,0.24,Completed,None,37,Low Risk
TXN0006579,2025-05-13,CUST00256,NC,18-24,Premium,Low,Restaurants,API,Wallet Balance,Desktop,53.21,0.21,Completed,None,11,Low Risk
TXN0006580,2025-03-26,CUST00267,MA,45-54,Standard,High,Restaurants,Card Terminal,Credit Card,API,5.0,0.0,Failed,Account Verification Failed,64,Medium Risk
TXN0006581,2025-02-06,CUST00322,WA,35-44,Standard,Low,Subscription,Web,Debit Card,iOS,37.42,0.45,Completed,None,5,Low Risk
TXN0006582,2025-02-28,CUST00361,VA,45-54,Standard,Low,Grocery,Mobile App,Debit Card,Android,176.8,2.12,Completed,None,3,Low Risk
